1744814423.8472657,0.0,67.9
1744814423.8511436,33.3,67.9
1744814423.8553293,0.0,67.9
1744814423.8592947,0.0,67.9
1744814423.8633213,0.0,67.9
1744814423.8672416,12.5,67.9
1744814423.8714273,0.0,67.9
1744814423.8754866,0.0,67.9
1744814423.8794136,0.0,67.9
1744814423.883393,12.5,67.9
1744814423.8874426,0.0,67.9
1744814423.8913643,0.0,67.9
1744814423.8955846,0.0,67.9
1744814423.8995059,0.0,67.9
1744814423.90373,0.0,67.9
1744814423.907706,0.0,67.9
1744814423.9115887,0.0,67.9
1744814423.9156146,0.0,67.9
1744814423.9201572,0.0,67.9
1744814423.9247472,0.0,67.9
1744814423.9288063,50.0,67.9
1744814423.9328194,0.0,67.9
1744814423.9373198,0.0,67.9
1744814423.9415946,0.0,67.9
1744814423.946139,25.0,67.9
1744814423.9502232,0.0,67.9
1744814423.9543273,0.0,67.9
1744814423.9583514,0.0,67.9
1744814423.9624045,0.0,67.9
1744814423.966412,0.0,67.9
1744814423.9703727,0.0,67.9
1744814423.9743726,50.0,67.9
1744814423.9783013,0.0,67.9
1744814423.9829683,0.0,67.9
1744814423.9870226,0.0,67.9
1744814423.990967,25.0,67.9
1744814423.995022,0.0,67.9
1744814423.9990003,0.0,67.9
1744814424.0030668,0.0,67.9
1744814424.006973,33.3,67.9
1744814424.0104942,0.0,67.9
1744814424.0150344,0.0,67.9
1744814424.01903,0.0,67.9
1744814424.0231218,25.0,67.9
1744814424.0272892,0.0,67.9
1744814424.0312445,0.0,67.9
1744814424.0353277,0.0,67.9
1744814424.0392606,12.5,67.9
1744814424.0433693,0.0,67.9
1744814424.0474143,0.0,67.9
1744814424.0513268,0.0,67.9
1744814424.055334,12.5,67.9
1744814424.059392,0.0,67.9
1744814424.0633724,0.0,67.9
1744814424.0673006,0.0,67.9
1744814424.0711267,12.5,67.9
1744814424.075583,0.0,67.9
1744814424.0796974,0.0,67.9
1744814424.084187,50.0,67.9
1744814424.0881972,0.0,67.9
1744814424.092428,0.0,67.9
1744814424.0964468,0.0,67.9
1744814424.100426,50.0,67.9
1744814424.1050391,0.0,67.9
1744814424.109964,0.0,67.9
1744814424.114193,0.0,67.9
1744814424.1181924,12.5,67.9
1744814424.1220417,0.0,67.9
1744814424.126503,0.0,67.9
1744814424.1305635,100.0,67.9
1744814424.1345484,0.0,67.9
1744814424.1386516,0.0,67.9
1744814424.1427982,0.0,67.9
1744814424.1467652,50.0,67.9
1744814424.150152,0.0,67.9
1744814424.1540847,0.0,67.9
1744814424.1581192,0.0,67.9
1744814424.1620228,33.3,67.9
1744814424.165956,0.0,67.9
1744814424.1698787,0.0,67.9
1744814424.17402,0.0,67.9
1744814424.1778877,100.0,67.9
1744814424.1818562,0.0,67.9
1744814424.1856794,0.0,67.9
1744814424.1895797,0.0,67.9
1744814424.193488,100.0,67.9
1744814424.1973877,0.0,67.9
1744814424.2013698,0.0,67.9
1744814424.2056885,0.0,67.9
1744814424.209646,50.0,67.9
1744814424.2144394,0.0,67.9
1744814424.2190034,0.0,67.9
1744814424.2235022,0.0,67.9
1744814424.227927,12.5,67.9
1744814424.2325404,0.0,67.9
1744814424.236714,0.0,67.9
1744814424.2412663,33.3,67.9
1744814424.2449968,0.0,67.9
1744814424.2493193,0.0,67.9
1744814424.2536442,0.0,67.9
1744814424.258108,12.5,67.9
1744814424.2626457,0.0,67.9
1744814424.2671626,0.0,67.9
1744814424.2712584,25.0,67.9
1744814424.2755973,0.0,67.9
1744814424.2795434,0.0,67.9
1744814424.2839465,0.0,67.9
1744814424.287833,50.0,67.9
1744814424.2918053,0.0,67.9
1744814424.2958388,0.0,67.9
1744814424.299941,0.0,67.9
1744814424.3040426,50.0,67.9
1744814424.3079593,0.0,67.9
1744814424.3121228,0.0,67.9
1744814424.3161027,0.0,67.9
1744814424.3199568,50.0,67.9
1744814424.3239198,0.0,67.9
1744814424.3281834,0.0,67.9
1744814424.3337266,33.3,67.9
1744814424.337696,0.0,67.9
1744814424.3416245,0.0,67.9
1744814424.3457224,0.0,67.9
1744814424.349669,50.0,67.9
1744814424.3536572,0.0,67.9
1744814424.357593,0.0,67.9
1744814424.361727,0.0,67.9
1744814424.3660927,50.0,67.9
1744814424.3701465,0.0,67.9
1744814424.3740664,0.0,67.9
1744814424.378354,0.0,67.9
1744814424.3823984,25.0,67.9
1744814424.3862882,0.0,67.9
1744814424.3930886,0.0,67.9
1744814424.3977487,50.0,67.9
1744814424.4016566,0.0,67.9
1744814424.4059238,0.0,67.9
1744814424.4100373,0.0,67.9
1744814424.4140322,60.0,67.9
1744814424.417909,0.0,67.9
1744814424.4218006,0.0,67.9
1744814424.425925,0.0,67.9
1744814424.430784,37.5,67.9
1744814424.4349117,0.0,67.9
1744814424.4388208,0.0,67.9
1744814424.4438326,33.3,67.9
1744814424.4477468,0.0,67.9
1744814424.4517908,0.0,67.9
1744814424.455627,0.0,67.9
1744814424.4601848,50.0,67.9
1744814424.464213,0.0,67.9
1744814424.4680917,0.0,67.9
1744814424.471994,0.0,67.9
1744814424.4760833,50.0,67.9
1744814424.479921,0.0,67.9
1744814424.48387,0.0,67.9
1744814424.4877872,0.0,67.9
1744814424.4920478,33.3,67.9
1744814424.496037,0.0,67.9
1744814424.4998763,0.0,67.9
1744814424.5041325,0.0,67.9
1744814424.5080595,12.5,67.9
1744814424.5120118,0.0,67.9
1744814424.515883,0.0,67.9
1744814424.519809,0.0,67.9
1744814424.5242863,25.0,67.9
1744814424.5281973,0.0,67.9
1744814424.5322793,0.0,67.9
1744814424.5363517,0.0,67.9
1744814424.5402694,0.0,67.9
1744814424.5441859,0.0,67.9
1744814424.5481195,0.0,67.9
1744814424.55258,100.0,67.9
1744814424.5565557,0.0,67.9
1744814424.5605059,0.0,67.9
1744814424.5645297,0.0,67.9
1744814424.5693798,50.0,67.9
1744814424.5741801,0.0,67.9
1744814424.57816,0.0,67.9
1744814424.5821192,0.0,67.9
1744814424.588098,12.5,67.9
1744814424.593062,0.0,67.9
1744814424.5971725,0.0,67.9
1744814424.6016722,28.6,67.9
1744814424.605571,0.0,67.9
1744814424.6094093,0.0,67.9
1744814424.6134956,0.0,67.9
1744814424.6174552,12.5,67.9
1744814424.6213381,0.0,67.9
1744814424.6249156,0.0,67.9
1744814424.6287446,0.0,67.9
1744814424.6335332,25.0,67.9
1744814424.6377165,0.0,67.9
1744814424.6422558,0.0,67.9
1744814424.6465654,50.0,67.9
1744814424.6511104,0.0,67.9
1744814424.6552172,0.0,67.9
1744814424.6594508,0.0,67.9
1744814424.6644104,12.5,67.9
1744814424.6689372,0.0,67.9
1744814424.6734233,0.0,67.9
1744814424.6777785,66.7,67.9
1744814424.682149,0.0,67.9
1744814424.686069,0.0,67.9
1744814424.6900027,0.0,67.9
1744814424.6942158,50.0,67.9
1744814424.6981254,0.0,67.9
1744814424.7020538,0.0,67.9
1744814424.705988,0.0,67.9
1744814424.7120576,25.0,67.9
1744814424.7160192,0.0,67.9
1744814424.7198672,0.0,67.9
1744814424.7239413,0.0,67.9
1744814424.72787,0.0,67.9
1744814424.731787,0.0,67.9
1744814424.7357857,0.0,67.9
1744814424.7398193,50.0,67.9
1744814424.7438893,0.0,67.9
1744814424.7477977,0.0,67.9
1744814424.7516654,0.0,67.9
1744814424.7557852,50.0,67.9
1744814424.7597897,0.0,67.9
1744814424.7639267,0.0,67.9
1744814424.767761,0.0,67.9
1744814424.7718828,25.0,67.9
1744814424.7785733,0.0,67.9
1744814424.7837474,0.0,67.9
1744814424.7878685,50.0,67.9
1744814424.791818,0.0,67.9
1744814424.7957625,0.0,67.9
1744814424.799693,0.0,67.9
1744814424.8038456,50.0,67.9
1744814424.807768,0.0,67.9
1744814424.8116393,0.0,67.9
1744814424.815876,0.0,67.9
1744814424.819837,25.0,67.9
1744814424.8238866,0.0,67.9
1744814424.8278532,0.0,67.9
1744814424.8317862,0.0,67.9
1744814424.8360975,20.0,67.9
1744814424.839988,0.0,67.9
1744814424.8440313,0.0,67.9
1744814424.8479066,0.0,67.9
1744814424.8522062,12.5,67.9
1744814424.8562949,0.0,67.9
1744814424.8602214,0.0,67.9
1744814424.8642812,0.0,67.9
1744814424.8684473,0.0,67.9
1744814424.8725016,0.0,67.9
1744814424.8763874,0.0,67.9
1744814424.880438,0.0,67.9
1744814424.8846376,0.0,67.9
1744814424.889075,0.0,67.9
1744814424.8937037,0.0,67.9
1744814424.8980906,25.0,67.9
1744814424.9032133,0.0,67.9
1744814424.9073753,0.0,67.9
1744814424.9117377,33.3,67.9
1744814424.9160495,0.0,67.9
1744814424.9219508,0.0,67.9
1744814424.9266634,0.0,67.9
1744814424.9311597,12.5,67.9
1744814424.937288,0.0,67.9
1744814424.9464605,37.5,67.9
1744814424.950847,0.0,67.9
1744814424.9553893,0.0,67.9
1744814424.9603164,40.0,67.9
1744814424.9656856,0.0,67.9
1744814424.9699461,0.0,67.9
1744814424.974933,50.0,67.9
1744814424.9796789,0.0,67.9
1744814424.9844406,0.0,67.9
1744814424.9889514,0.0,67.9
1744814424.993821,50.0,67.9
1744814424.9990628,0.0,67.9
1744814425.0035632,0.0,67.9
1744814425.0081155,50.0,67.9
1744814425.012926,0.0,67.9
1744814425.0173883,0.0,67.9
1744814425.0220363,50.0,67.9
1744814425.0268784,0.0,67.9
1744814425.031315,0.0,67.9
1744814425.0364714,25.0,67.9
1744814425.0409708,0.0,67.9
1744814425.0457106,0.0,67.9
1744814425.0504,0.0,68.0
1744814425.0551264,50.0,68.0
1744814425.0597098,0.0,68.0
1744814425.0650384,0.0,68.0
1744814425.0693989,66.7,68.0
1744814425.0740592,0.0,68.0
1744814425.0790036,0.0,68.0
1744814425.0836124,50.0,68.0
1744814425.089226,0.0,68.0
1744814425.097384,0.0,68.0
1744814425.1019456,37.5,68.0
1744814425.106809,0.0,68.0
1744814425.1113567,0.0,68.0
1744814425.1165137,50.0,68.0
1744814425.121083,0.0,68.0
1744814425.1265388,0.0,68.0
1744814425.131351,75.0,68.0
1744814425.1370013,0.0,68.0
1744814425.1422496,0.0,68.0
1744814425.147012,50.0,68.0
1744814425.151435,0.0,68.0
1744814425.1557956,0.0,68.0
1744814425.160358,0.0,68.0
1744814425.164878,50.0,68.0
1744814425.1695316,0.0,68.0
1744814425.1741202,0.0,68.0
1744814425.1787665,50.0,68.0
1744814425.1835823,0.0,68.0
1744814425.1885574,0.0,68.0
1744814425.1933062,50.0,68.0
1744814425.1982896,0.0,68.0
1744814425.203871,0.0,68.0
1744814425.2083678,25.0,68.0
1744814425.213536,0.0,68.0
1744814425.218203,0.0,68.0
1744814425.2226596,0.0,68.0
1744814425.2271078,25.0,68.0
1744814425.2316272,0.0,68.0
1744814425.2360675,0.0,68.0
1744814425.2402673,50.0,68.0
1744814425.2455082,0.0,68.0
1744814425.2499704,0.0,68.0
1744814425.2545764,0.0,68.0
1744814425.2598062,37.5,68.0
1744814425.2643647,0.0,68.0
1744814425.2686834,0.0,68.0
1744814425.2729046,50.0,68.0
1744814425.2778242,0.0,68.0
1744814425.2823844,0.0,68.0
1744814425.2864428,50.0,68.0
1744814425.2912104,0.0,68.0
1744814425.2967305,0.0,68.0
1744814425.3010836,0.0,68.0
1744814425.3066432,37.5,68.0
1744814425.3112502,0.0,68.0
1744814425.3164103,0.0,68.0
1744814425.3204353,25.0,68.0
1744814425.3249588,0.0,68.0
1744814425.3291042,0.0,68.0
1744814425.3333924,33.3,68.0
1744814425.3376992,0.0,68.1
1744814425.343291,0.0,68.1
1744814425.3478765,0.0,68.1
1744814425.35218,25.0,68.1
1744814425.3573105,0.0,68.1
1744814425.3620942,0.0,68.1
1744814425.3665764,50.0,68.1
1744814425.3713589,0.0,68.1
1744814425.3766954,0.0,68.1
1744814425.3823586,50.0,68.1
1744814425.3865917,0.0,68.1
1744814425.3905394,0.0,68.1
1744814425.395808,33.3,68.1
1744814425.403798,0.0,68.1
1744814425.4091668,0.0,68.1
1744814425.4138837,60.0,68.1
1744814425.4182432,0.0,68.1
1744814425.423762,0.0,68.1
1744814425.4321506,37.5,68.1
1744814425.4371812,0.0,68.1
1744814425.4439344,66.7,68.1
1744814425.448091,0.0,68.1
1744814425.4524097,0.0,68.1
1744814425.4586744,100.0,68.1
1744814425.4646862,0.0,68.1
1744814425.4705396,0.0,68.1
1744814425.4779348,66.7,68.1
1744814425.4834723,0.0,68.1
1744814425.4896963,50.0,68.1
1744814425.4951773,0.0,68.1
1744814425.5004845,0.0,68.1
1744814425.505546,75.0,68.1
1744814425.5100846,0.0,68.1
1744814425.515605,0.0,68.1
1744814425.5227242,80.0,68.1
1744814425.5284288,0.0,68.1
1744814425.53408,0.0,68.1
1744814425.5394425,100.0,68.1
1744814425.5446584,0.0,68.1
1744814425.5502825,0.0,68.1
1744814425.555588,50.0,68.1
1744814425.5604937,0.0,68.1
1744814425.56531,0.0,68.1
1744814425.5692792,100.0,68.1
1744814425.5735166,0.0,68.1
1744814425.5781555,0.0,68.1
1744814425.5828233,0.0,68.1
1744814425.5872192,25.0,68.1
1744814425.5917718,0.0,68.1
1744814425.5963635,0.0,68.1
1744814425.6003876,66.7,68.1
1744814425.6048272,0.0,68.1
1744814425.6088045,0.0,68.1
1744814425.6140096,0.0,68.1
1744814425.6179707,25.0,68.1
1744814425.621878,0.0,68.1
1744814425.6259968,0.0,68.1
1744814425.6304522,33.3,68.1
1744814425.6350203,0.0,68.1
1744814425.6393657,0.0,68.1
1744814425.6440344,0.0,68.1
1744814425.648721,50.0,68.1
1744814425.6531286,0.0,68.1
1744814425.657203,0.0,68.1
1744814425.6621754,80.0,68.1
1744814425.6666248,0.0,68.1
1744814425.670668,0.0,68.1
1744814425.6749995,0.0,68.1
1744814425.6793141,66.7,68.1
1744814425.6834955,0.0,68.1
1744814425.6877272,0.0,68.1
1744814425.6921768,0.0,68.1
1744814425.6963997,33.3,68.1
1744814425.7005286,0.0,68.1
1744814425.7048268,0.0,68.1
1744814425.7101238,75.0,68.1
1744814425.7146287,0.0,68.1
1744814425.7186673,0.0,68.1
1744814425.7231894,0.0,68.1
1744814425.7276056,25.0,68.1
1744814425.732021,0.0,68.1
1744814425.7359538,0.0,68.1
1744814425.740438,50.0,68.1
1744814425.7445312,0.0,68.1
1744814425.7484446,0.0,68.1
1744814425.7536,0.0,68.1
1744814425.7578108,50.0,68.1
1744814425.7623737,0.0,68.1
1744814425.7668886,0.0,68.1
1744814425.771403,50.0,68.1
1744814425.775952,0.0,68.1
1744814425.7805448,0.0,68.1
1744814425.7850137,0.0,68.1
1744814425.7892964,37.5,68.1
1744814425.7940235,0.0,68.1
1744814425.7982821,0.0,68.1
1744814425.8027828,66.7,68.1
1744814425.8072505,0.0,68.1
1744814425.81166,0.0,68.1
1744814425.8169432,0.0,68.1
1744814425.8218799,25.0,68.1
1744814425.8258395,0.0,68.1
1744814425.8297327,0.0,68.1
1744814425.8349595,66.7,68.1
1744814425.8389318,0.0,68.1
1744814425.8431523,0.0,68.1
1744814425.8473222,0.0,68.1
1744814425.8512917,50.0,68.1
1744814425.856092,0.0,68.1
1744814425.8601134,0.0,68.1
1744814425.864641,33.3,68.1
1744814425.8689475,0.0,68.1
1744814425.8735523,0.0,68.2
1744814425.8774793,0.0,68.2
1744814425.8825903,75.0,68.2
1744814425.8867986,0.0,68.2
1744814425.8908043,0.0,68.2
1744814425.8953075,0.0,68.2
1744814425.8992581,25.0,68.2
1744814425.9035134,0.0,68.2
1744814425.9073596,0.0,68.2
1744814425.911916,80.0,68.2
1744814425.9166327,0.0,68.2
1744814425.9212265,0.0,68.2
1744814425.9259405,0.0,68.2
1744814425.9305234,25.0,68.2
1744814425.9345715,0.0,68.2
1744814425.9385996,0.0,68.2
1744814425.9433925,83.3,68.2
1744814425.9490333,0.0,68.2
1744814425.9537249,0.0,68.2
1744814425.9587288,40.0,68.2
1744814425.9632652,0.0,68.2
1744814425.9676807,0.0,68.2
1744814425.972126,0.0,68.2
1744814425.9773152,25.0,68.2
1744814425.982133,0.0,68.2
1744814425.9873729,0.0,68.2
1744814425.9928927,75.0,68.2
1744814425.9979115,0.0,68.2
1744814426.0023723,0.0,68.2
1744814426.007836,50.0,68.2
1744814426.0127156,0.0,68.2
1744814426.017163,0.0,68.2
1744814426.0225313,75.0,68.2
1744814426.026929,0.0,68.2
1744814426.031446,0.0,68.2
1744814426.0361845,66.7,68.2
1744814426.0416443,0.0,68.2
1744814426.0464559,0.0,68.2
1744814426.051438,0.0,68.2
1744814426.0563724,25.0,68.2
1744814426.061033,0.0,68.2
1744814426.066398,0.0,68.2
1744814426.0708013,25.0,68.2
1744814426.0757172,0.0,68.2
1744814426.0840333,16.7,68.2
1744814426.089273,0.0,68.2
1744814426.0939565,0.0,68.2
1744814426.0983748,0.0,68.3
1744814426.1030278,25.0,68.3
1744814426.1080842,0.0,68.3
1744814426.1130025,0.0,68.3
1744814426.1175218,50.0,68.3
1744814426.122099,0.0,68.3
1744814426.1264875,0.0,68.3
1744814426.1309352,50.0,68.3
1744814426.136355,0.0,68.3
1744814426.1405234,0.0,68.3
1744814426.145342,100.0,68.3
1744814426.1502173,25.0,68.3
1744814426.1549106,0.0,68.3
1744814426.1593442,0.0,68.3
1744814426.1646242,66.7,68.3
1744814426.1697767,0.0,68.3
1744814426.1748817,0.0,68.3
1744814426.179523,40.0,68.3
1744814426.1839988,0.0,68.3
1744814426.1880438,0.0,68.3
1744814426.1930275,50.0,68.3
1744814426.1974912,0.0,68.3
1744814426.2022529,0.0,68.3
1744814426.2072966,0.0,68.3
1744814426.2122147,25.0,68.3
1744814426.216683,0.0,68.3
1744814426.2211492,0.0,68.3
1744814426.226123,50.0,68.3
1744814426.2313428,0.0,68.4
1744814426.2363584,0.0,68.4
1744814426.2404132,50.0,68.4
1744814426.245507,0.0,68.4
1744814426.2499342,0.0,68.4
1744814426.2544007,0.0,68.4
1744814426.258511,25.0,68.4
1744814426.2629085,0.0,68.4
1744814426.2673764,0.0,68.4
1744814426.2721663,75.0,68.4
1744814426.2766197,0.0,68.4
1744814426.2807872,0.0,68.4
1744814426.2850084,0.0,68.4
1744814426.2890527,40.0,68.4
1744814426.2937582,0.0,68.4
1744814426.2980895,0.0,68.4
1744814426.3024886,75.0,68.4
1744814426.3069959,0.0,68.4
1744814426.3113267,0.0,68.4
1744814426.3163328,0.0,68.4
1744814426.3208818,37.5,68.4
1744814426.326322,0.0,68.4
1744814426.3304834,0.0,68.4
1744814426.3352222,50.0,68.4
1744814426.3430898,0.0,68.4
1744814426.3474684,0.0,68.4
1744814426.3520515,50.0,68.4
1744814426.3565261,0.0,68.4
1744814426.3604922,0.0,68.4
1744814426.365085,66.7,68.4
1744814426.3697705,0.0,68.4
1744814426.3743072,0.0,68.4
1744814426.3786838,0.0,68.4
1744814426.3837426,25.0,68.4
1744814426.388131,0.0,68.4
1744814426.3925858,0.0,68.4
1744814426.3969781,50.0,68.4
1744814426.4015737,0.0,68.4
1744814426.4059908,0.0,68.4
1744814426.41008,0.0,68.4
1744814426.4147072,33.3,68.4
1744814426.4226305,0.0,68.4
1744814426.4269254,33.3,68.4
1744814426.431644,0.0,68.4
1744814426.4360392,0.0,68.4
1744814426.4403586,0.0,68.4
1744814426.445309,50.0,68.3
1744814426.4540584,0.0,68.3
1744814426.4585717,75.0,68.3
1744814426.4634883,0.0,68.3
1744814426.4679196,0.0,68.3
1744814426.4724324,0.0,68.3
1744814426.4773006,25.0,68.3
1744814426.4824471,0.0,68.3
1744814426.493089,25.0,68.3
1744814426.5011482,0.0,68.3
1744814426.5501404,83.9,68.4
1744814426.5901496,100.0,68.5
1744814426.6237364,100.0,68.6
1744814426.6419435,100.0,68.6
1744814426.6648347,100.0,68.7
1744814426.676283,100.0,68.7
1744814426.6972592,100.0,68.7
1744814426.7132854,100.0,68.8
1744814426.7434113,100.0,68.8
1744814426.7565806,100.0,68.9
1744814426.7879455,100.0,68.9
1744814426.8147206,100.0,69.0
1744814426.844416,100.0,69.1
1744814426.8956757,100.0,69.1
1744814426.9050307,100.0,69.2
1744814426.923567,100.0,69.2
1744814426.95083,100.0,69.2
1744814426.9707367,100.0,69.3
1744814426.9956958,100.0,69.4
1744814427.0239928,100.0,69.4
1744814427.0524356,100.0,69.4
1744814427.0686836,100.0,69.5
1744814427.0857284,100.0,69.6
1744814427.1110764,100.0,69.6
1744814427.131431,100.0,69.6
1744814427.1435215,100.0,69.6
1744814427.1516082,100.0,69.6
1744814427.1600819,100.0,69.7
1744814427.1901436,100.0,69.8
1744814427.2149491,100.0,69.8
1744814427.2303946,100.0,69.9
1744814427.2537687,100.0,69.9
1744814427.2787027,100.0,69.9
1744814427.3130999,100.0,70.0
1744814427.3485289,100.0,70.0
1744814427.3727543,100.0,70.0
1744814427.409128,100.0,70.0
1744814427.4218538,100.0,70.1
1744814427.4414716,100.0,70.1
1744814427.4702067,100.0,70.1
1744814427.494542,100.0,70.1
1744814427.5362165,100.0,70.3
1744814427.6344008,100.0,70.4
1744814427.6836057,100.0,70.4
1744814427.7214491,100.0,70.4
1744814427.7574413,100.0,70.5
1744814427.794488,100.0,70.5
1744814427.832637,100.0,70.5
1744814427.8517573,100.0,70.5
1744814427.8884282,100.0,70.6
1744814427.910135,100.0,70.6
1744814427.9446661,100.0,70.6
1744814427.9594164,100.0,70.6
1744814427.986256,100.0,70.7
1744814428.0156991,100.0,70.7
1744814428.0310087,100.0,70.7
1744814428.0538466,100.0,70.7
1744814428.0726523,100.0,70.7
1744814428.090786,100.0,70.7
1744814428.1201453,100.0,70.8
1744814428.150301,100.0,70.8
1744814428.1924627,100.0,70.8
1744814428.243013,100.0,70.9
1744814428.280062,100.0,71.2
1744814428.3202455,100.0,71.3
1744814428.342788,100.0,71.5
1744814428.383265,100.0,71.5
1744814428.4091392,100.0,71.6
1744814428.4387136,100.0,71.6
1744814428.4828727,100.0,71.6
1744814428.5192266,100.0,71.7
1744814428.5503147,100.0,71.7
1744814428.5903347,100.0,71.8
1744814428.6231654,100.0,71.8
1744814428.6473727,100.0,71.9
1744814428.6659858,100.0,71.9
1744814428.69769,100.0,71.9
1744814428.715823,100.0,72.0
1744814428.7334423,100.0,72.1
1744814428.7662644,100.0,72.1
1744814428.7820811,100.0,72.2
1744814428.8044717,100.0,72.2
1744814428.8164976,100.0,72.2
1744814428.8359373,100.0,72.3
1744814428.8556223,100.0,72.3
1744814428.8672938,100.0,72.3
1744814428.8952773,100.0,72.3
1744814428.9080148,100.0,72.4
1744814428.9303257,100.0,72.4
1744814428.955039,100.0,72.4
1744814428.9770958,100.0,72.5
1744814429.0037525,100.0,72.5
1744814429.0178893,100.0,72.5
1744814429.0358796,100.0,72.5
1744814429.0655031,100.0,72.6
1744814429.0951154,100.0,72.6
1744814429.107327,100.0,72.6
1744814429.1242754,100.0,72.7
1744814429.14682,100.0,72.7
1744814429.1653497,100.0,72.6
1744814429.176058,100.0,72.6
1744814429.2024815,100.0,72.7
1744814429.2317486,100.0,72.7
1744814429.2423005,100.0,72.7
1744814429.2535849,100.0,72.7
1744814429.2669249,0.0,72.8
1744814429.2744625,100.0,72.8
1744814429.2819126,0.0,72.8
1744814429.2887688,100.0,72.8
1744814429.2957327,0.0,72.8
1744814429.303117,100.0,72.8
1744814429.3091602,0.0,72.8
1744814429.314654,0.0,72.8
1744814429.3191793,33.3,72.8
1744814429.3232927,0.0,72.8
1744814429.3273804,0.0,72.8
1744814429.3316867,0.0,72.8
1744814429.336809,50.0,72.8
1744814429.3413284,0.0,72.8
1744814429.3466392,0.0,72.8
